fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_class
2.028148247292285,0.695,0.0,1.1314021114911006,0.07232066157962612,2.5649493574615367,4.04305126783455,0.9968,3.49,0.5128236264286637,9.2,5,Média (5-6)
2.1633230256605382,0.41,0.76,1.0296194171811583,0.47685510419483734,2.1972245773362196,3.828641396489095,0.9968,3.06,0.8153648132841945,9.4,5,Média (5-6)
2.3978952727983707,0.31,0.47,1.2809338454620642,0.08157998699242287,2.70805020110221,3.5263605246161616,0.99965,3.36,0.5877866649021191,10.5,7,Alta (7-8)
2.186051276738094,0.33,0.23,0.9932517730102833,0.07417939817425151,2.9444389791664403,3.828641396489095,0.99625,3.29,0.5007752879124893,9.3,5,Média (5-6)
2.0794415416798357,0.975,0.04,1.0986122886681098,0.08342160813907239,2.5649493574615367,4.219507705176107,0.99565,3.35,0.4700036292457355,9.4,4,Baixa (3-4)
2.1972245773362196,0.52,0.03,0.9932517730102833,0.06765864847381481,2.3978952727983707,3.58351893845611,0.99575,3.34,0.4510756193602167,10.0,5,Média (5-6)
2.186051276738094,0.37,0.23,1.0296194171811583,0.07417939817425151,3.1780538303479458,3.912023005428146,0.9963,3.28,0.5128236264286637,9.3,5,Média (5-6)
2.6026896854443837,0.56,0.49,1.2237754316221157,0.06203539091945264,1.791759469228055,3.332204510175204,0.9999,3.08,0.6259384308664953,10.9,5,Média (5-6)
2.2082744135228043,0.87,0.0,1.4586150226995167,0.0916671885258238,3.295836866004329,4.127134385045092,1.00025,3.6,0.5423242908253617,9.8,4,Baixa (3-4)
2.186051276738094,0.35,0.46,1.5260563034950494,0.07510747248680541,2.772588722239781,3.6375861597263857,0.9973,3.35,0.6205764877251099,12.8,8,Alta (7-8)
2.066862759472976,0.54,0.04,1.3862943611198906,0.07417939817425151,2.0794415416798357,3.332204510175204,0.9987,3.69,0.6471032420585385,9.4,6,Média (5-6)
2.5257286443082556,0.18,0.51,1.6094379124341003,0.09893994785490356,1.6094379124341003,3.1780538303479458,0.9996,3.28,0.6780335427498971,10.1,6,Média (5-6)
2.186051276738094,0.545,0.06,1.6094379124341003,0.08342160813907239,3.332204510175204,4.127134385045092,0.9965,3.36,0.5128236264286637,10.7,6,Média (5-6)
2.424802725718295,0.32,0.45,2.0014800002101243,0.07045846364856141,1.791759469228055,2.6390573296152584,0.9976,3.23,0.598836501088704,12.6,8,Alta (7-8)
2.2925347571405443,0.4,0.32,1.8870696490323797,0.08342160813907239,2.3978952727983707,3.871201010907891,0.9991,3.38,0.5709795465857378,10.5,7,Alta (7-8)
2.517696472610991,0.26,0.44,1.5260563034950494,0.06859279146561172,1.9459101490553132,2.995732273553991,0.9986,3.12,0.598836501088704,9.3,6,Média (5-6)
2.1633230256605382,0.27,0.68,1.5040773967762742,0.30601302913650436,1.791759469228055,2.3978952727983707,0.9972,3.25,0.7323678937132266,9.9,7,Alta (7-8)
2.388762789235098,0.59,0.07,1.4816045409242156,0.09712671073072274,3.4965075614664802,4.276666119016055,1.00015,3.31,0.5364933705145685,9.8,5,Média (5-6)
2.5649493574615367,0.45,0.55,1.0986122886681098,0.07045846364856141,3.258096538021482,3.912023005428146,0.9997,3.1,0.5653138090500605,10.3,6,Média (5-6)
2.1400661634962708,0.4,0.12,1.3862943611198906,0.0880108773227133,3.4011973816621555,3.9889840465642745,0.9967,3.37,0.5306282510621704,10.3,6,Média (5-6)
2.272125885509337,0.52,0.09,1.252762968495368,0.08709470685093376,3.044522437723423,3.912023005428146,0.9976,3.34,0.6205764877251099,10.6,7,Alta (7-8)
2.533696813957432,0.42,0.53,1.4586150226995167,0.09984533496971613,3.5263605246161616,4.59511985013459,1.001,3.2,0.6678293725756554,9.2,5,Média (5-6)
2.4336133554004498,0.55,0.23,1.308332819650179,0.08709470685093376,2.9444389791664403,3.8918202981106265,0.9994,3.22,0.49469624183610705,10.3,6,Média (5-6)
2.066862759472976,0.36,0.25,1.2237754316221157,0.09349034308733889,1.791759469228055,2.833213344056216,0.9964,3.41,0.4700036292457355,10.1,6,Média (5-6)
2.6602595372658615,0.34,0.52,1.4350845252893227,0.08984070399978947,2.8903717578961645,3.9889840465642745,1.0014,3.05,0.5933268452777344,9.5,6,Média (5-6)
2.468099531471619,0.5,0.46,1.252762968495368,0.07045846364856141,1.791759469228055,3.332204510175204,1.0001,3.05,0.49469624183610705,9.5,5,Média (5-6)
2.451005098112319,0.83,0.37,1.2809338454620642,0.08250122151174369,3.295836866004329,4.2626798770413155,0.9981,3.16,0.41871033485818504,9.9,5,Média (5-6)
2.0918640616783932,0.63,0.06,1.0986122886681098,0.07973496801885356,2.1972245773362196,3.4011973816621555,0.99855,3.67,0.5481214085096876,9.6,5,Média (5-6)
2.1041341542702074,0.65,0.02,1.1939224684724346,0.08984070399978947,1.791759469228055,3.4657359027997265,0.9993,3.67,0.5877866649021191,9.7,5,Média (5-6)
2.1400661634962708,0.53,0.06,1.2809338454620642,0.08250122151174369,3.044522437723423,3.8066624897703196,0.9965,3.38,0.4637340162321401,10.7,6,Média (5-6)
2.4932054526026954,0.18,0.48,0.9162907318741551,0.0657877405380031,2.0794415416798357,2.772588722239781,0.9973,3.22,0.49469624183610705,10.1,6,Média (5-6)
2.2300144001592104,0.705,0.12,1.2809338454620642,0.0880108773227133,2.5649493574615367,3.367295829986474,0.9994,3.51,0.5423242908253617,10.0,5,Média (5-6)
2.2407096892759584,0.65,0.6,1.1314021114911006,0.10616019582839055,2.5649493574615367,4.51085950651685,0.9973,3.2,0.41871033485818504,9.2,5,Média (5-6)
2.151762203259462,0.62,0.32,1.1631508098056809,0.0788111804242897,2.0794415416798357,4.007333185232471,0.9966,3.36,0.41871033485818504,9.4,5,Média (5-6)
2.424802725718295,0.41,0.42,1.2237754316221157,0.19309662996191307,1.9459101490553132,2.70805020110221,0.9994,3.19,0.4824261492442927,9.5,6,Média (5-6)
2.424802725718295,0.43,0.44,1.2237754316221157,0.19392069263730652,1.791759469228055,2.5649493574615367,0.9994,3.19,0.48858001481867097,9.5,6,Média (5-6)
2.186051276738094,0.53,0.24,1.0986122886681098,0.06952606264861023,2.772588722239781,4.663439094112067,0.996,3.27,0.43178241642553783,9.4,6,Média (5-6)
2.302585092994046,0.46,0.31,1.33500106673234,0.08892620919440151,2.995732273553991,4.59511985013459,0.99815,3.32,0.48858001481867097,9.5,6,Média (5-6)
2.2617630984737906,0.47,0.3,1.3862943611198906,0.07325046173959267,3.4339872044851463,4.912654885736052,0.9976,3.3,0.4252677354043441,9.4,5,Média (5-6)
2.128231705849268,0.36,0.29,1.2809338454620642,0.08342160813907239,3.295836866004329,4.290459441148391,0.99645,3.39,0.5187937934151676,11.0,5,Média (5-6)
2.379546134130174,0.66,0.39,1.4350845252893227,0.07973496801885356,3.091042453358316,4.0943445622221,0.9989,3.37,0.5364933705145685,11.5,7,Alta (7-8)
2.3608540011180215,0.77,0.12,1.3609765531356006,0.0788111804242897,3.4339872044851463,4.31748811353631,0.99865,3.3,0.49469624183610705,10.4,6,Média (5-6)
2.33214389523559,0.61,0.26,1.4816045409242156,0.08617769624105233,3.258096538021482,4.477336814478207,0.99975,3.24,0.4824261492442927,9.7,5,Média (5-6)
2.3978952727983707,0.49,0.2,2.4849066497880004,0.06859279146561172,2.6390573296152584,3.9318256327243257,1.0015,3.16,0.5247285289349821,9.2,6,Média (5-6)
2.533696813957432,0.53,0.66,1.536867219599265,0.11422114409002286,1.9459101490553132,2.70805020110221,0.9978,3.05,0.5538851132264376,11.5,7,Alta (7-8)
2.424802725718295,0.44,0.5,1.7047480922384253,0.10165365372649983,1.791759469228055,2.6390573296152584,0.998,3.28,0.6043159668533296,11.5,5,Média (5-6)
2.667228206581955,0.27,0.62,1.2809338454620642,0.0788111804242897,1.9459101490553132,3.091042453358316,1.0002,3.16,0.5128236264286637,9.7,6,Média (5-6)
2.2407096892759584,0.56,0.08,1.1314021114911006,0.09984533496971613,2.833213344056216,3.8066624897703196,0.9958,3.13,0.41871033485818504,11.0,5,Média (5-6)
2.186051276738094,0.65,0.01,1.252762968495368,0.07510747248680541,2.8903717578961645,3.6635616461296463,0.9963,3.34,0.5538851132264376,11.7,7,Alta (7-8)
2.5572273113676265,0.695,0.53,1.4816045409242156,0.12044615307586716,2.0794415416798357,3.091042453358316,0.9992,3.17,0.6097655716208943,12.2,7,Alta (7-8)
2.2925347571405443,0.43,0.45,1.0647107369924282,0.050693114315518116,1.9459101490553132,2.833213344056216,0.9948,3.35,0.5306282510621704,12.5,6,Média (5-6)
2.174751721484161,0.43,0.32,1.33500106673234,0.07696104113612832,3.4011973816621555,4.07753744390572,0.9974,3.31,0.49469624183610705,10.3,5,Média (5-6)
2.6026896854443837,0.28,0.54,1.1939224684724346,0.0788111804242897,2.5649493574615367,3.4011973816621555,0.9997,3.11,0.8586616190375187,9.8,7,Alta (7-8)
2.4765384001174837,0.39,0.47,1.0296194171811583,0.11154137473290741,1.9459101490553132,2.70805020110221,0.9982,3.3,0.5596157879354227,9.8,6,Média (5-6)
2.5572273113676265,0.57,0.5,1.2809338454620642,0.0788111804242897,1.9459101490553132,3.4965075614664802,1.0006,3.12,0.5766133643039938,10.7,6,Média (5-6)
2.6946271807700692,0.49,0.67,1.3862943611198906,0.08892620919440151,1.9459101490553132,2.772588722239781,0.9986,3.02,0.6575200029167942,12.0,6,Média (5-6)
2.3608540011180215,0.56,0.31,1.33500106673234,0.08525984395082342,2.772588722239781,3.8501476017100584,0.9979,3.11,0.6523251860396903,10.0,6,Média (5-6)
2.312535423847214,0.795,0.0,1.2809338454620642,0.0916671885258238,2.4849066497880004,3.295836866004329,0.9994,3.35,0.6043159668533296,9.4,6,Média (5-6)
2.1633230256605382,0.665,0.0,1.2237754316221157,0.08617769624105233,2.1972245773362196,2.995732273553991,0.9974,3.27,0.5481214085096876,9.3,5,Média (5-6)
2.6741486494265287,0.53,0.79,1.7578579175523736,0.11332868530700317,3.1780538303479458,4.356708826689592,1.0018,3.18,0.5709795465857378,13.0,5,Média (5-6)
1.9600947840472698,0.21,0.4,0.8754687373538999,0.0639133257436528,3.7256934272366524,5.111987788356544,0.9912,3.25,0.4637340162321401,11.9,6,Média (5-6)
2.0412203288596382,0.75,0.01,1.2237754316221157,0.07510747248680541,2.8903717578961645,3.4965075614664802,0.9955,3.55,0.4762341789963716,12.8,6,Média (5-6)
2.5257286443082556,0.41,0.52,1.3862943611198906,0.07696104113612832,3.4011973816621555,4.02535169073515,1.0001,3.26,0.6312717768418579,11.0,5,Média (5-6)
2.4423470353692043,0.42,0.66,1.3737155789130306,0.10975086395911911,2.5649493574615367,3.4011973816621555,0.997,3.24,0.5596157879354227,11.7,7,Alta (7-8)
2.5572273113676265,0.43,0.66,1.410986973710262,0.10345870836822998,2.3978952727983707,3.1780538303479458,1.0,3.15,0.6151856390902335,10.4,7,Alta (7-8)
2.6100697927420065,0.38,0.66,1.2809338454620642,0.08434114843375087,2.3978952727983707,3.7376696182833684,1.001,3.17,0.5187937934151676,9.8,6,Média (5-6)
2.2192034840549946,0.7,0.23,1.0986122886681098,0.09440067542148431,2.70805020110221,4.406719247264253,0.9973,3.19,0.5306282510621704,9.4,5,Média (5-6)
2.2617630984737906,0.45,0.31,1.2809338454620642,0.08250122151174369,3.091042453358316,3.9318256327243257,0.9982,3.37,0.6471032420585385,9.9,6,Média (5-6)
2.5572273113676265,0.58,0.66,1.252762968495368,0.06952606264861023,1.9459101490553132,3.6375861597263857,0.9992,3.05,0.44468582126144574,10.0,5,Média (5-6)
2.6026896854443837,0.46,0.63,1.0986122886681098,0.06859279146561172,1.9459101490553132,2.772588722239781,0.9988,2.99,0.6259384308664953,10.2,5,Média (5-6)
2.624668592163159,0.615,0.66,1.916922612182061,0.07973496801885356,2.0794415416798357,3.7612001156935624,1.0022,3.07,0.5481214085096876,10.0,7,Alta (7-8)
2.4336133554004498,0.575,0.61,1.2809338454620642,0.07325046173959267,2.4849066497880004,3.2188758248682006,1.0,3.16,0.5247285289349821,9.0,5,Média (5-6)
2.341805806147327,0.27,0.53,1.2237754316221157,0.07138999608667294,1.9459101490553132,2.9444389791664403,0.9962,3.2,0.7561219797213337,12.0,7,Alta (7-8)
2.186051276738094,0.24,0.4,0.9555114450274363,0.05448818528406963,2.4849066497880004,3.258096538021482,0.9967,3.32,0.6259384308664953,8.7,6,Média (5-6)
2.312535423847214,0.28,0.48,1.0296194171811583,0.06485097231961631,3.295836866004329,3.8501476017100584,0.9967,3.32,0.712949807856125,10.6,6,Média (5-6)
2.5257286443082556,0.45,0.5,1.3862943611198906,0.07510747248680541,2.995732273553991,3.871201010907891,1.0003,3.26,0.7466879474879752,11.0,6,Média (5-6)
2.517696472610991,0.625,0.66,1.9740810260220096,0.08434114843375087,1.9459101490553132,3.2188758248682006,0.9988,3.11,0.688134638736401,13.3,6,Média (5-6)
2.2300144001592104,0.26,0.42,1.0986122886681098,0.07696104113612832,2.4849066497880004,3.332204510175204,0.9974,3.21,0.5877866649021191,9.4,6,Média (5-6)
2.1633230256605382,0.51,0.28,1.1314021114911006,0.08342160813907239,3.1780538303479458,4.007333185232471,0.998,3.42,0.5538851132264376,9.2,5,Média (5-6)
2.174751721484161,0.46,0.26,1.0647107369924282,0.08434114843375087,3.1780538303479458,3.9889840465642745,0.9981,3.43,0.5538851132264376,9.2,6,Média (5-6)
1.8870696490323797,0.85,0.05,0.8754687373538999,0.04401688541677432,2.5649493574615367,4.48863636973214,0.9924,3.56,0.598836501088704,12.9,8,Alta (7-8)
2.6878474937846906,0.415,0.68,1.3609765531356006,0.08157998699242287,2.8903717578961645,3.784189633918261,1.0014,3.06,0.5877866649021191,10.0,6,Média (5-6)
2.3513752571634776,0.37,0.52,1.0986122886681098,0.0788111804242897,1.9459101490553132,3.295836866004329,0.998,3.18,0.412109650826833,9.5,5,Média (5-6)
2.5649493574615367,0.37,0.76,1.6486586255873816,0.0639133257436528,2.0794415416798357,3.6635616461296463,1.0004,3.22,0.4700036292457355,13.0,7,Alta (7-8)
2.028148247292285,0.735,0.02,2.186051276738094,0.11511280710050457,4.23410650459726,4.8283137373023015,0.9994,3.47,0.4252677354043441,9.9,5,Média (5-6)
2.5257286443082556,0.59,0.59,1.2809338454620642,0.08342160813907239,2.6390573296152584,3.912023005428146,0.9988,3.18,0.5007752879124893,11.0,6,Média (5-6)
2.272125885509337,0.765,0.22,1.1939224684724346,0.06203539091945264,2.302585092994046,3.7612001156935624,0.9963,3.1,0.4382549309311553,9.4,5,Média (5-6)
2.580216829592325,0.48,0.54,1.2809338454620642,0.08157998699242287,2.995732273553991,4.174387269895637,1.0,3.1,0.4762341789963716,10.5,6,Média (5-6)
2.517696472610991,0.6,0.49,1.308332819650179,0.08157998699242287,2.3978952727983707,3.7376696182833684,0.9994,3.15,0.48858001481867097,10.5,6,Média (5-6)
2.1633230256605382,0.69,0.05,1.308332819650179,0.07232066157962612,2.772588722239781,3.332204510175204,0.9974,3.26,0.4762341789963716,9.1,5,Média (5-6)
2.379546134130174,0.44,0.47,1.252762968495368,0.061095099359810875,2.302585092994046,3.367295829986474,0.9981,3.24,0.5007752879124893,10.8,6,Média (5-6)
2.5649493574615367,0.39,0.66,1.3862943611198906,0.08892620919440151,2.5649493574615367,3.4339872044851463,0.9996,3.18,0.48858001481867097,10.8,7,Alta (7-8)
2.6026896854443837,0.46,0.49,1.7047480922384253,0.06765864847381481,3.295836866004329,3.912023005428146,0.9981,3.05,0.4510756193602167,9.6,4,Baixa (3-4)
2.302585092994046,0.43,0.34,1.252762968495368,0.07696104113612832,3.295836866004329,4.465908118654584,0.9987,3.38,0.4824261492442927,9.5,6,Média (5-6)
2.0918640616783932,0.735,0.16,1.0647107369924282,0.09531017980432487,2.772588722239781,4.356708826689592,0.9966,3.27,0.49469624183610705,9.3,5,Média (5-6)
2.388762789235098,0.4,0.53,2.0412203288596382,0.0925791812930931,1.9459101490553132,2.995732273553991,0.9986,3.27,0.598836501088704,11.7,7,Alta (7-8)
2.2823823856765264,0.52,0.34,1.308332819650179,0.08342160813907239,3.2188758248682006,4.812184355372417,0.9982,3.26,0.4762341789963716,9.5,5,Média (5-6)
2.2617630984737906,0.725,0.24,2.028148247292285,0.11064652008706356,3.4657359027997265,4.90527477843843,1.0014,3.32,0.7275486072772778,9.3,5,Média (5-6)
2.451005098112319,0.48,0.64,1.1631508098056809,0.10526051065749295,1.9459101490553132,3.044522437723423,0.997,3.26,0.5068176023684519,11.7,6,Média (5-6)
2.0794415416798357,0.58,0.12,1.0647107369924282,0.08709470685093376,3.5553480614894135,4.8283137373023015,0.9956,3.44,0.3920420877760237,10.5,5,Média (5-6)
2.5572273113676265,0.38,0.51,1.0986122886681098,0.11422114409002286,2.0794415416798357,3.044522437723423,0.9996,3.24,0.5653138090500605,10.4,6,Média (5-6)
2.0541237336955462,0.77,0.0,1.0296194171811583,0.0639133257436528,3.5553480614894135,3.970291913552122,0.9976,3.62,0.5187937934151676,9.9,5,Média (5-6)
2.028148247292285,0.84,0.03,1.1939224684724346,0.0573250666192694,3.4965075614664802,3.8918202981106265,0.9952,3.52,0.44468582126144574,12.3,7,Alta (7-8)
2.1633230256605382,0.96,0.2,1.0986122886681098,0.045928931888399804,2.772588722239781,4.110873864173311,0.9955,3.36,0.36464311358790924,10.9,5,Média (5-6)
2.4423470353692043,0.24,0.47,1.1314021114911006,0.0639133257436528,1.9459101490553132,3.2188758248682006,0.9978,3.15,0.6418538861723948,11.0,7,Alta (7-8)
2.0014800002101243,0.67,0.08,1.1314021114911006,0.04401688541677432,2.995732273553991,3.8918202981106265,0.9949,3.49,0.3987761199573678,11.4,6,Média (5-6)
2.3513752571634776,0.78,0.22,1.0647107369924282,0.07417939817425151,1.9459101490553132,3.4965075614664802,0.9988,3.26,0.44468582126144574,10.6,6,Média (5-6)
2.312535423847214,0.52,0.33,0.832909122935104,0.06765864847381481,2.302585092994046,3.4339872044851463,0.9978,3.24,0.4700036292457355,9.3,5,Média (5-6)
2.624668592163159,0.84,0.63,1.2237754316221157,0.08434114843375087,2.6390573296152584,3.58351893845611,0.9997,3.1,0.4700036292457355,10.4,6,Média (5-6)
2.174751721484161,0.55,0.35,1.1631508098056809,0.07138999608667294,3.091042453358316,4.204692619390966,0.9974,3.25,0.44468582126144574,9.2,5,Média (5-6)
2.5877640352277083,0.39,0.63,1.1939224684724346,0.08709470685093376,1.9459101490553132,2.9444389791664403,1.0004,3.16,0.3987761199573678,9.5,5,Média (5-6)
2.4336133554004498,0.41,0.55,1.4350845252893227,0.07325046173959267,3.1354942159291497,4.007333185232471,0.9996,3.15,0.636576829071551,9.9,6,Média (5-6)
2.1972245773362196,0.67,0.3,1.0986122886681098,0.058268908123975775,3.6635616461296463,4.143134726391533,0.9958,3.26,0.44468582126144574,10.2,6,Média (5-6)
2.4932054526026954,0.45,0.73,1.4350845252893227,0.0639133257436528,1.9459101490553132,3.1354942159291497,0.9986,3.17,0.5068176023684519,11.2,6,Média (5-6)
2.0794415416798357,0.62,0.18,0.9162907318741551,0.06015392281974709,2.0794415416798357,3.9318256327243257,0.9951,3.08,0.4700036292457355,9.3,5,Média (5-6)
2.6100697927420065,0.31,0.72,1.1631508098056809,0.06952606264861023,1.9459101490553132,3.4011973816621555,0.9987,2.88,0.598836501088704,9.8,8,Alta (7-8)
2.8094026953624973,0.685,0.76,1.547562508716013,0.09531017980432487,1.9459101490553132,3.784189633918261,1.0032,2.95,0.5187937934151676,11.2,7,Alta (7-8)
1.840549633397487,0.57,0.01,0.9932517730102833,0.05259245011917058,1.791759469228055,3.332204510175204,0.9934,3.57,0.6097655716208943,12.5,7,Alta (7-8)
2.6026896854443837,0.38,0.6,1.2809338454620642,0.07788653865707122,3.4657359027997265,4.290459441148391,0.9996,3.1,0.5481214085096876,10.5,5,Média (5-6)
2.33214389523559,0.48,0.29,1.1314021114911006,0.11955923505763925,1.9459101490553132,2.833213344056216,0.9968,3.22,0.5423242908253617,11.2,5,Média (5-6)
2.2617630984737906,0.53,0.22,1.0986122886681098,0.09531017980432487,2.0794415416798357,3.332204510175204,0.9967,3.2,0.44468582126144574,10.2,6,Média (5-6)
2.5572273113676265,0.39,0.69,1.33500106673234,0.09075436326846414,2.8903717578961645,3.58351893845611,0.9994,3.1,0.4762341789963716,10.8,6,Média (5-6)
2.0541237336955462,0.56,0.03,0.9932517730102833,0.08065790301745447,2.9444389791664403,3.58351893845611,0.9968,3.44,0.48858001481867097,10.0,6,Média (5-6)
2.4336133554004498,0.33,0.63,1.33500106673234,0.08065790301745447,1.791759469228055,3.1354942159291497,0.9998,3.26,0.5538851132264376,11.2,7,Alta (7-8)
2.0794415416798357,0.23,0.4,0.9555114450274363,0.061095099359810875,3.091042453358316,4.219507705176107,0.9952,3.5,0.48858001481867097,11.1,5,Média (5-6)
2.509599262378372,0.62,0.67,1.824549292051046,0.08250122151174369,1.9459101490553132,2.995732273553991,0.9988,3.22,0.5247285289349821,13.4,8,Alta (7-8)
2.2925347571405443,0.59,0.39,1.1939224684724346,0.09075436326846414,1.791759469228055,3.1354942159291497,0.9986,3.37,0.4574248470388754,10.3,5,Média (5-6)
2.322387720290225,0.63,0.21,1.308332819650179,0.0925791812930931,3.4011973816621555,4.189654742026425,0.9988,3.28,0.4574248470388754,9.6,5,Média (5-6)
2.533696813957432,0.58,0.66,1.1631508098056809,0.07138999608667294,2.3978952727983707,3.871201010907891,1.0008,3.25,0.4510756193602167,9.0,3,Baixa (3-4)
2.322387720290225,0.43,0.52,1.1939224684724346,0.07973496801885356,2.70805020110221,3.1780538303479458,0.9976,3.35,0.4762341789963716,11.3,6,Média (5-6)
2.2300144001592104,0.615,0.22,1.2809338454620642,0.08342160813907239,1.9459101490553132,2.995732273553991,0.9982,3.26,0.4762341789963716,9.3,5,Média (5-6)
2.5257286443082556,0.315,0.54,1.1314021114911006,0.08065790301745447,1.791759469228055,2.772588722239781,0.9987,2.98,0.5306282510621704,9.2,6,Média (5-6)
2.424802725718295,0.5,0.42,1.0986122886681098,0.06672363204290818,3.091042453358316,3.9512437185814275,0.9982,3.16,0.5423242908253617,11.5,6,Média (5-6)
2.2823823856765264,0.46,0.45,1.2809338454620642,0.06297479916138844,2.0794415416798357,2.9444389791664403,0.9947,3.32,0.5822156198526637,14.0,6,Média (5-6)
2.517696472610991,0.36,0.69,1.1314021114911006,0.08617769624105233,1.9459101490553132,3.091042453358316,1.0,3.17,0.4824261492442927,9.2,6,Média (5-6)
2.272125885509337,0.82,0.02,0.7884573603642702,0.06765864847381481,3.6109179126442243,3.8918202981106265,0.9952,3.2,0.4574248470388754,9.8,5,Média (5-6)
2.6390573296152584,0.32,0.65,1.2809338454620642,0.08892620919440151,2.772588722239781,3.871201010907891,0.9996,3.05,0.4762341789963716,10.6,5,Média (5-6)
2.3608540011180215,0.54,0.42,1.2237754316221157,0.07788653865707122,3.258096538021482,3.970291913552122,0.997,3.2,0.5364933705145685,11.4,6,Média (5-6)
2.6026896854443837,0.37,0.55,1.2809338454620642,0.07973496801885356,3.258096538021482,4.23410650459726,0.9995,3.15,0.598836501088704,10.4,6,Média (5-6)
2.3608540011180215,0.68,0.24,1.1631508098056809,0.08342160813907239,1.791759469228055,3.367295829986474,0.9988,3.14,0.4700036292457355,10.2,5,Média (5-6)
2.33214389523559,0.27,0.41,1.0986122886681098,0.08709470685093376,1.9459101490553132,2.833213344056216,0.998,3.28,0.5306282510621704,9.7,5,Média (5-6)
2.4336133554004498,0.24,0.49,1.0296194171811583,0.07232066157962612,1.9459101490553132,3.044522437723423,0.9977,3.18,0.7227059828014898,11.0,6,Média (5-6)
2.341805806147327,0.685,0.11,1.308332819650179,0.07417939817425151,1.9459101490553132,3.4657359027997265,0.9984,3.19,0.5306282510621704,10.1,6,Média (5-6)
2.451005098112319,0.28,0.39,2.803360380906535,0.06672363204290818,1.9459101490553132,3.1780538303479458,1.0026,3.12,0.5068176023684519,9.2,5,Média (5-6)
2.341805806147327,0.3,0.56,1.33500106673234,0.07696104113612832,1.9459101490553132,2.8903717578961645,0.9964,3.15,0.6523251860396903,11.7,8,Alta (7-8)
2.451005098112319,0.36,0.6,1.1631508098056809,0.1414995622736995,2.0794415416798357,2.9444389791664403,0.9986,3.04,0.7227059828014898,9.4,5,Média (5-6)
2.4159137783010487,0.67,0.39,1.0647107369924282,0.05259245011917058,1.9459101490553132,2.8903717578961645,0.9976,3.17,0.3852624007906449,10.0,5,Média (5-6)
2.4159137783010487,0.645,0.36,1.0296194171811583,0.05164323315183845,1.791759469228055,2.70805020110221,0.9982,3.17,0.35065687161316933,10.0,6,Média (5-6)
2.33214389523559,0.39,0.4,1.2809338454620642,0.07045846364856141,2.3978952727983707,3.295836866004329,0.9984,3.34,0.5596157879354227,10.2,6,Média (5-6)
2.322387720290225,0.41,0.5,1.252762968495368,0.053540766928029816,2.5649493574615367,3.258096538021482,0.9952,3.34,0.5822156198526637,13.3,7,Alta (7-8)
2.2925347571405443,0.4,0.51,1.2809338454620642,0.050693114315518116,2.6390573296152584,3.332204510175204,0.995,3.32,0.6418538861723948,13.4,7,Alta (7-8)
2.272125885509337,0.69,0.31,1.3862943611198906,0.08250122151174369,3.1780538303479458,4.406719247264253,1.0002,3.48,0.5538851132264376,11.6,6,Média (5-6)
2.0149030205422647,0.39,0.23,2.2300144001592104,0.04974209189481407,3.367295829986474,4.5217885770490405,0.9952,3.44,0.4382549309311553,12.1,6,Média (5-6)
2.4595888418037104,0.35,0.53,1.2809338454620642,0.06765864847381481,1.791759469228055,2.833213344056216,0.9972,3.15,0.5007752879124893,11.0,8,Alta (7-8)
2.174751721484161,0.52,0.25,1.0647107369924282,0.07788653865707122,2.70805020110221,3.6635616461296463,0.9984,3.43,0.5007752879124893,9.0,6,Média (5-6)
2.1041341542702074,0.34,0.32,1.252762968495368,0.08617769624105233,3.784189633918261,4.736198448394496,0.9966,3.32,0.5822156198526637,11.1,5,Média (5-6)
2.4336133554004498,0.44,0.73,2.0215475632609334,0.07138999608667294,3.6635616461296463,4.343805421853684,0.999,3.17,0.6151856390902335,12.0,7,Alta (7-8)
2.4423470353692043,0.24,0.42,1.0296194171811583,0.07417939817425151,1.9459101490553132,3.1354942159291497,0.9976,3.21,0.7178397931503169,10.8,7,Alta (7-8)
2.4159137783010487,0.49,0.63,1.3609765531356006,0.06952606264861023,2.3978952727983707,3.295836866004329,0.9968,3.16,0.5766133643039938,12.5,7,Alta (7-8)
2.4336133554004498,0.24,0.46,1.0296194171811583,0.07232066157962612,1.9459101490553132,3.091042453358316,0.9976,3.25,0.7030975114131134,10.8,7,Alta (7-8)
2.501435951739211,0.67,0.55,1.1939224684724346,0.08065790301745447,1.9459101490553132,2.6390573296152584,1.0,3.17,0.5364933705145685,9.5,6,Média (5-6)
2.6602595372658615,0.29,0.75,1.33500106673234,0.08065790301745447,3.1780538303479458,3.784189633918261,0.9986,3.04,0.5187937934151676,11.4,7,Alta (7-8)
2.3978952727983707,0.59,0.31,1.1631508098056809,0.08617769624105233,3.295836866004329,4.143134726391533,0.9994,3.18,0.48858001481867097,10.2,6,Média (5-6)
2.4595888418037104,0.4,0.48,1.1314021114911006,0.11778303565638346,2.772588722239781,3.912023005428146,0.998,3.03,0.5933268452777344,9.7,6,Média (5-6)
2.4423470353692043,0.51,0.64,1.2237754316221157,0.10165365372649983,1.9459101490553132,2.772588722239781,0.9973,3.09,0.5068176023684519,11.8,7,Alta (7-8)
2.2512917986064953,0.655,0.49,1.9600947840472698,0.11511280710050457,3.5553480614894135,5.0238805208462765,1.001,3.31,0.76080582903376,9.3,5,Média (5-6)
