fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_class
2.128231705849268,0.36,0.29,1.2809338454620642,0.0834216081390723,3.295836866004329,4.290459441148391,0.99645,3.39,0.5187937934151676,11.0,5,Média (5-6)
2.379546134130174,0.66,0.39,1.4350845252893227,0.0797349680188535,3.091042453358316,4.0943445622221,0.9989,3.37,0.5364933705145685,11.5,7,Alta (7-8)
2.3978952727983707,0.49,0.2,1.6052685081665183,0.0685927914656117,2.6390573296152584,3.9318256327243257,1.0015,3.16,0.5247285289349821,9.2,6,Média (5-6)
2.533696813957432,0.53,0.66,1.536867219599265,0.1105196305993647,1.9459101490553132,2.70805020110221,0.9978,3.05,0.5538851132264376,11.5,7,Alta (7-8)
2.424802725718295,0.44,0.5,1.6052685081665183,0.1016536537264998,1.791759469228055,2.6390573296152584,0.998,3.28,0.6043159668533296,11.5,5,Média (5-6)
2.618666639967525,0.27,0.62,1.2809338454620642,0.0788111804242897,1.9459101490553132,3.091042453358316,1.0002,3.16,0.5128236264286637,9.7,6,Média (5-6)
2.2407096892759584,0.56,0.08,1.1314021114911006,0.0998453349697161,2.833213344056216,3.80666248977032,0.9958,3.13,0.418710334858185,11.0,5,Média (5-6)
2.186051276738094,0.65,0.01,1.252762968495368,0.0751074724868054,2.8903717578961645,3.6635616461296463,0.9963,3.34,0.5538851132264376,11.7,7,Alta (7-8)
2.5572273113676265,0.695,0.53,1.4816045409242156,0.1105196305993647,2.0794415416798357,3.091042453358316,0.9992,3.17,0.6097655716208943,12.2,7,Alta (7-8)
2.2925347571405443,0.43,0.45,1.0647107369924282,0.0506931143155181,1.9459101490553132,2.833213344056216,0.9948,3.35,0.5306282510621704,12.5,6,Média (5-6)
2.174751721484161,0.43,0.32,1.33500106673234,0.0769610411361283,3.4011973816621555,4.07753744390572,0.9974,3.31,0.494696241836107,10.3,5,Média (5-6)
2.6026896854443837,0.28,0.54,1.1939224684724346,0.0788111804242897,2.5649493574615367,3.4011973816621555,0.9997,3.11,0.7505635135806461,9.8,7,Alta (7-8)
2.4765384001174837,0.39,0.47,1.0296194171811583,0.1115413747329074,1.9459101490553132,2.70805020110221,0.9982,3.3,0.5596157879354227,9.8,6,Média (5-6)
2.618666639967525,0.49,0.67,1.3862943611198906,0.0889262091944015,1.9459101490553132,2.772588722239781,0.9986,3.02,0.6575200029167942,12.0,6,Média (5-6)
2.3608540011180215,0.56,0.31,1.33500106673234,0.0852598439508234,2.772588722239781,3.8501476017100584,0.9979,3.11,0.6523251860396903,10.0,6,Média (5-6)
2.312535423847214,0.795,0.0,1.2809338454620642,0.0916671885258238,2.4849066497880004,3.295836866004329,0.9994,3.35,0.6043159668533296,9.4,6,Média (5-6)
2.618666639967525,0.53,0.79,1.6052685081665183,0.1133286853070031,3.1780538303479458,4.356708826689592,1.0018,3.18,0.5709795465857378,13.0,5,Média (5-6)
1.9600947840472696,0.21,0.4,0.8754687373538999,0.0639133257436528,3.725693427236653,5.111987788356544,0.9912,3.25,0.4637340162321401,11.9,6,Média (5-6)
2.0412203288596382,0.75,0.01,1.2237754316221157,0.0751074724868054,2.8903717578961645,3.49650756146648,0.9955,3.55,0.4762341789963716,12.8,6,Média (5-6)
2.5257286443082556,0.41,0.52,1.3862943611198906,0.0769610411361283,3.4011973816621555,4.02535169073515,1.0001,3.26,0.6312717768418579,11.0,5,Média (5-6)
2.4423470353692043,0.42,0.66,1.3737155789130306,0.1097508639591191,2.5649493574615367,3.4011973816621555,0.997,3.24,0.5596157879354227,11.7,7,Alta (7-8)
2.6100697927420065,0.38,0.66,1.2809338454620642,0.0843411484337508,2.3978952727983707,3.737669618283368,1.001,3.17,0.5187937934151676,9.8,6,Média (5-6)
2.2192034840549946,0.7,0.23,1.0986122886681098,0.0944006754214843,2.70805020110221,4.406719247264253,0.9973,3.19,0.5306282510621704,9.4,5,Média (5-6)
2.26176309847379,0.45,0.31,1.2809338454620642,0.0825012215117436,3.091042453358316,3.9318256327243257,0.9982,3.37,0.6471032420585385,9.9,6,Média (5-6)
2.5572273113676265,0.58,0.66,1.252762968495368,0.0695260626486102,1.9459101490553132,3.6375861597263857,0.9992,3.05,0.4446858212614457,10.0,5,Média (5-6)
2.6026896854443837,0.46,0.63,1.0986122886681098,0.0685927914656117,1.9459101490553132,2.772588722239781,0.9988,2.99,0.6259384308664953,10.2,5,Média (5-6)
2.624668592163159,0.615,0.66,1.7404365613422077,0.0797349680188535,2.0794415416798357,3.7612001156935624,1.0022,3.07,0.5481214085096876,10.0,7,Alta (7-8)
2.4336133554004498,0.575,0.61,1.2809338454620642,0.0732504617395926,2.4849066497880004,3.218875824868201,1.0,3.16,0.5247285289349821,9.0,5,Média (5-6)
2.341805806147327,0.27,0.53,1.2237754316221157,0.0713899960866729,1.9459101490553132,2.9444389791664403,0.9962,3.2,0.7505635135806461,12.0,7,Alta (7-8)
2.312535423847214,0.28,0.48,1.0296194171811583,0.0648509723196163,3.295836866004329,3.8501476017100584,0.9967,3.32,0.669188231258693,10.6,6,Média (5-6)
2.5257286443082556,0.45,0.5,1.3862943611198906,0.0751074724868054,2.995732273553991,3.871201010907891,1.0003,3.26,0.669188231258693,11.0,6,Média (5-6)
2.517696472610991,0.625,0.66,1.6052685081665183,0.0843411484337508,1.9459101490553132,3.218875824868201,0.9988,3.11,0.669188231258693,13.3,6,Média (5-6)
2.2300144001592104,0.26,0.42,1.0986122886681098,0.0769610411361283,2.4849066497880004,3.332204510175204,0.9974,3.21,0.5877866649021191,9.4,6,Média (5-6)
2.1633230256605382,0.51,0.28,1.1314021114911006,0.0834216081390723,3.1780538303479458,4.007333185232471,0.998,3.42,0.5538851132264376,9.2,5,Média (5-6)
2.174751721484161,0.46,0.26,1.0647107369924282,0.0843411484337508,3.1780538303479458,3.9889840465642745,0.9981,3.43,0.5538851132264376,9.2,6,Média (5-6)
1.8870696490323795,0.85,0.05,0.8754687373538999,0.0440168854167743,2.5649493574615367,4.48863636973214,0.9924,3.56,0.598836501088704,12.9,8,Alta (7-8)
2.618666639967525,0.415,0.68,1.3609765531356006,0.0815799869924228,2.8903717578961645,3.784189633918261,1.0014,3.06,0.5877866649021191,10.0,6,Média (5-6)
2.3513752571634776,0.37,0.52,1.0986122886681098,0.0788111804242897,1.9459101490553132,3.295836866004329,0.998,3.18,0.412109650826833,9.5,5,Média (5-6)
2.5649493574615367,0.37,0.76,1.6486586255873816,0.0639133257436528,2.0794415416798357,3.6635616461296463,1.0004,3.22,0.4700036292457355,13.0,7,Alta (7-8)
2.028148247292285,0.735,0.02,1.6052685081665183,0.1148475799289168,4.23410650459726,4.8283137373023015,0.9994,3.47,0.4252677354043441,9.9,5,Média (5-6)
2.5257286443082556,0.59,0.59,1.2809338454620642,0.0834216081390723,2.6390573296152584,3.912023005428146,0.9988,3.18,0.5007752879124893,11.0,6,Média (5-6)
2.272125885509337,0.765,0.22,1.1939224684724346,0.0620353909194526,2.302585092994046,3.7612001156935624,0.9963,3.1,0.4382549309311553,9.4,5,Média (5-6)
2.580216829592325,0.48,0.54,1.2809338454620642,0.0815799869924228,2.995732273553991,4.174387269895637,1.0,3.1,0.4762341789963716,10.5,6,Média (5-6)
2.1633230256605382,0.69,0.05,1.308332819650179,0.0723206615796261,2.772588722239781,3.332204510175204,0.9974,3.26,0.4762341789963716,9.1,5,Média (5-6)
2.379546134130174,0.44,0.47,1.252762968495368,0.0610950993598108,2.302585092994046,3.367295829986474,0.9981,3.24,0.5007752879124893,10.8,6,Média (5-6)
2.5649493574615367,0.39,0.66,1.3862943611198906,0.0889262091944015,2.5649493574615367,3.4339872044851463,0.9996,3.18,0.4885800148186709,10.8,7,Alta (7-8)
2.5860304141043167,0.46,0.49,1.673744860856054,0.0676586484738148,3.295836866004329,3.912023005428146,0.9981,3.05,0.4510756193602167,9.6,4,Baixa (3-4)
2.302585092994046,0.43,0.34,1.252762968495368,0.0769610411361283,3.295836866004329,4.465908118654584,0.9987,3.38,0.4824261492442927,9.5,6,Média (5-6)
2.0918640616783932,0.735,0.16,1.0647107369924282,0.0953101798043248,2.772588722239781,4.356708826689592,0.9966,3.27,0.494696241836107,9.3,5,Média (5-6)
2.388762789235098,0.4,0.53,1.7404365613422077,0.0925791812930931,1.9459101490553132,2.995732273553991,0.9986,3.27,0.598836501088704,11.7,7,Alta (7-8)
2.2823823856765264,0.52,0.34,1.308332819650179,0.0834216081390723,3.218875824868201,4.812184355372417,0.9982,3.26,0.4762341789963716,9.5,5,Média (5-6)
2.0794415416798357,0.58,0.12,1.0647107369924282,0.0870947068509337,3.5553480614894135,4.8283137373023015,0.9956,3.44,0.3920420877760237,10.5,5,Média (5-6)
2.028148247292285,0.84,0.03,1.1939224684724346,0.0573250666192694,3.49650756146648,3.8918202981106265,0.9952,3.52,0.4446858212614457,12.3,7,Alta (7-8)
2.1633230256605382,0.96,0.2,1.0986122886681098,0.0459289318883998,2.772588722239781,4.110873864173311,0.9955,3.36,0.3646431135879092,10.9,5,Média (5-6)
2.4423470353692043,0.24,0.47,1.1314021114911006,0.0639133257436528,1.9459101490553132,3.218875824868201,0.9978,3.15,0.6418538861723948,11.0,7,Alta (7-8)
2.3513752571634776,0.78,0.22,1.0647107369924282,0.0741793981742515,1.9459101490553132,3.49650756146648,0.9988,3.26,0.4446858212614457,10.6,6,Média (5-6)
2.312535423847214,0.52,0.33,0.832909122935104,0.0676586484738148,2.302585092994046,3.4339872044851463,0.9978,3.24,0.4700036292457355,9.3,5,Média (5-6)
2.618666639967525,0.84,0.63,1.2237754316221157,0.0843411484337508,2.6390573296152584,3.58351893845611,0.9997,3.1,0.4700036292457355,10.4,6,Média (5-6)
2.174751721484161,0.55,0.35,1.1631508098056809,0.0713899960866729,3.091042453358316,4.204692619390966,0.9974,3.25,0.4446858212614457,9.2,5,Média (5-6)
2.6100697927420065,0.31,0.72,1.1631508098056809,0.0695260626486102,1.9459101490553132,3.4011973816621555,0.9987,2.88,0.598836501088704,9.8,8,Alta (7-8)
1.840549633397487,0.57,0.01,0.9932517730102832,0.0525924501191705,1.791759469228055,3.332204510175204,0.9934,3.57,0.6097655716208943,12.5,7,Alta (7-8)
2.6026896854443837,0.38,0.6,1.2809338454620642,0.0778865386570712,3.4657359027997265,4.290459441148391,0.9996,3.1,0.5481214085096876,10.5,5,Média (5-6)
2.33214389523559,0.48,0.29,1.1314021114911006,0.1148475799289168,1.9459101490553132,2.833213344056216,0.9968,3.22,0.5423242908253617,11.2,5,Média (5-6)
2.26176309847379,0.53,0.22,1.0986122886681098,0.0953101798043248,2.0794415416798357,3.332204510175204,0.9967,3.2,0.4446858212614457,10.2,6,Média (5-6)
2.5572273113676265,0.39,0.69,1.33500106673234,0.0907543632684641,2.8903717578961645,3.58351893845611,0.9994,3.1,0.4762341789963716,10.8,6,Média (5-6)
2.0541237336955462,0.56,0.03,0.9932517730102832,0.0806579030174544,2.9444389791664403,3.58351893845611,0.9968,3.44,0.4885800148186709,10.0,6,Média (5-6)
2.4336133554004498,0.33,0.63,1.33500106673234,0.0806579030174544,1.791759469228055,3.1354942159291497,0.9998,3.26,0.5538851132264376,11.2,7,Alta (7-8)
2.509599262378372,0.62,0.67,1.7404365613422077,0.0825012215117436,1.9459101490553132,2.995732273553991,0.9988,3.22,0.5247285289349821,13.4,8,Alta (7-8)
2.2925347571405443,0.59,0.39,1.1939224684724346,0.0907543632684641,1.791759469228055,3.1354942159291497,0.9986,3.37,0.4574248470388754,10.3,5,Média (5-6)
2.322387720290225,0.63,0.21,1.308332819650179,0.0925791812930931,3.4011973816621555,4.189654742026425,0.9988,3.28,0.4574248470388754,9.6,5,Média (5-6)
2.533696813957432,0.58,0.66,1.1631508098056809,0.0713899960866729,2.3978952727983707,3.871201010907891,1.0008,3.25,0.4510756193602167,9.0,3,Baixa (3-4)
2.2300144001592104,0.615,0.22,1.2809338454620642,0.0834216081390723,1.9459101490553132,2.995732273553991,0.9982,3.26,0.4762341789963716,9.3,5,Média (5-6)
2.424802725718295,0.5,0.42,1.0986122886681098,0.0667236320429081,3.091042453358316,3.951243718581427,0.9982,3.16,0.5423242908253617,11.5,6,Média (5-6)
2.2823823856765264,0.46,0.45,1.2809338454620642,0.0629747991613884,2.0794415416798357,2.9444389791664403,0.9947,3.32,0.5822156198526637,14.0,6,Média (5-6)
2.517696472610991,0.36,0.69,1.1314021114911006,0.0861776962410523,1.9459101490553132,3.091042453358316,1.0,3.17,0.4824261492442927,9.2,6,Média (5-6)
2.272125885509337,0.82,0.02,0.7884573603642702,0.0676586484738148,3.610917912644224,3.8918202981106265,0.9952,3.2,0.4574248470388754,9.8,5,Média (5-6)
2.3608540011180215,0.54,0.42,1.2237754316221157,0.0778865386570712,3.258096538021482,3.970291913552122,0.997,3.2,0.5364933705145685,11.4,6,Média (5-6)
2.6026896854443837,0.37,0.55,1.2809338454620642,0.0797349680188535,3.258096538021482,4.23410650459726,0.9995,3.15,0.598836501088704,10.4,6,Média (5-6)
2.3608540011180215,0.68,0.24,1.1631508098056809,0.0834216081390723,1.791759469228055,3.367295829986474,0.9988,3.14,0.4700036292457355,10.2,5,Média (5-6)
2.4336133554004498,0.24,0.49,1.0296194171811583,0.0723206615796261,1.9459101490553132,3.044522437723423,0.9977,3.18,0.669188231258693,11.0,6,Média (5-6)
2.341805806147327,0.685,0.11,1.308332819650179,0.0741793981742515,1.9459101490553132,3.4657359027997265,0.9984,3.19,0.5306282510621704,10.1,6,Média (5-6)
2.451005098112319,0.28,0.39,1.6052685081665183,0.0667236320429081,1.9459101490553132,3.1780538303479458,1.0026,3.12,0.5068176023684519,9.2,5,Média (5-6)
2.341805806147327,0.3,0.56,1.33500106673234,0.0769610411361283,1.9459101490553132,2.8903717578961645,0.9964,3.15,0.6523251860396903,11.7,8,Alta (7-8)
2.451005098112319,0.36,0.6,1.1631508098056809,0.1148475799289168,2.0794415416798357,2.9444389791664403,0.9986,3.04,0.669188231258693,9.4,5,Média (5-6)
2.4159137783010487,0.645,0.36,1.0296194171811583,0.0516432331518384,1.791759469228055,2.70805020110221,0.9982,3.17,0.3506568716131693,10.0,6,Média (5-6)
2.33214389523559,0.39,0.4,1.2809338454620642,0.0704584636485614,2.3978952727983707,3.295836866004329,0.9984,3.34,0.5596157879354227,10.2,6,Média (5-6)
2.322387720290225,0.41,0.5,1.252762968495368,0.0535407669280298,2.5649493574615367,3.258096538021482,0.9952,3.34,0.5822156198526637,13.3,7,Alta (7-8)
2.2925347571405443,0.4,0.51,1.2809338454620642,0.0506931143155181,2.6390573296152584,3.332204510175204,0.995,3.32,0.6418538861723948,13.4,7,Alta (7-8)
2.272125885509337,0.69,0.31,1.3862943611198906,0.0825012215117436,3.1780538303479458,4.406719247264253,1.0002,3.48,0.5538851132264376,11.6,6,Média (5-6)
2.4595888418037104,0.35,0.53,1.2809338454620642,0.0676586484738148,1.791759469228055,2.833213344056216,0.9972,3.15,0.5007752879124893,11.0,8,Alta (7-8)
2.174751721484161,0.52,0.25,1.0647107369924282,0.0778865386570712,2.70805020110221,3.6635616461296463,0.9984,3.43,0.5007752879124893,9.0,6,Média (5-6)
2.4336133554004498,0.44,0.73,1.7404365613422077,0.0713899960866729,3.6635616461296463,4.343805421853684,0.999,3.17,0.6151856390902335,12.0,7,Alta (7-8)
2.4336133554004498,0.24,0.46,1.0296194171811583,0.0723206615796261,1.9459101490553132,3.091042453358316,0.9976,3.25,0.7030975114131134,10.8,7,Alta (7-8)
2.501435951739211,0.67,0.55,1.1939224684724346,0.0806579030174544,1.9459101490553132,2.6390573296152584,1.0,3.17,0.5364933705145685,9.5,6,Média (5-6)
2.6602595372658615,0.29,0.75,1.33500106673234,0.0806579030174544,3.1780538303479458,3.784189633918261,0.9986,3.04,0.5187937934151676,11.4,7,Alta (7-8)
2.4595888418037104,0.4,0.48,1.1314021114911006,0.1148475799289168,2.772588722239781,3.912023005428146,0.998,3.03,0.5933268452777344,9.7,6,Média (5-6)
2.2512917986064953,0.655,0.49,1.6052685081665183,0.1148475799289168,3.5553480614894135,5.0238805208462765,1.001,3.31,0.669188231258693,9.3,5,Média (5-6)
2.6026896854443837,0.6,0.49,1.6052685081665183,0.0953101798043248,1.791759469228055,2.70805020110221,1.001,3.25,0.5538851132264376,11.9,6,Média (5-6)
2.4336133554004498,0.61,0.49,1.1314021114911006,0.119307738555766,1.791759469228055,2.833213344056216,0.9994,3.16,0.4885800148186709,8.4,3,Baixa (3-4)
2.33214389523559,0.4,0.49,1.252762968495368,0.0815799869924228,3.6635616461296463,4.962844630259907,0.9978,3.22,0.4382549309311553,9.4,5,Média (5-6)
2.322387720290225,0.43,0.49,1.2237754316221157,0.0825012215117436,3.1780538303479458,4.762173934797756,0.9976,3.23,0.494696241836107,9.5,5,Média (5-6)
2.0794415416798357,0.38,0.49,1.252762968495368,0.0925791812930931,3.5263605246161616,4.454347296253507,0.9962,3.39,0.5709795465857378,11.4,6,Média (5-6)
2.312535423847214,0.22,0.24,1.1314021114911006,0.0751074724868054,0.7898201194468244,3.367295829986474,0.999,3.41,0.6259384308664953,10.3,6,Média (5-6)
2.5572273113676265,0.38,0.49,1.308332819650179,0.0934903430873388,2.5649493574615367,3.7612001156935624,1.0004,3.16,0.4762341789963716,10.3,5,Média (5-6)
2.424802725718295,0.27,0.24,1.1314021114911006,0.0695260626486102,2.772588722239781,3.5263605246161616,0.9956,3.22,0.5068176023684519,12.8,6,Média (5-6)
2.3978952727983707,0.48,0.24,1.308332819650179,0.0971267107307227,2.6390573296152584,3.49650756146648,1.0,3.28,0.4446858212614457,10.0,6,Média (5-6)
2.2082744135228043,0.825,0.24,1.1314021114911006,0.0806579030174544,1.791759469228055,2.6390573296152584,0.9972,3.37,0.5709795465857378,10.7,6,Média (5-6)
2.631888840136646,0.35,0.49,1.7404365613422077,0.0639133257436528,1.791759469228055,3.58351893845611,1.0014,3.2,0.5068176023684519,12.0,7,Alta (7-8)
2.501435951739211,0.5,0.74,1.6052685081665183,0.0953101798043248,1.791759469228055,2.8903717578961645,0.9996,3.22,0.4824261492442927,11.2,5,Média (5-6)
2.322387720290225,0.59,0.24,1.4586150226995167,0.0962188577405428,3.044522437723423,3.871201010907891,0.9988,3.26,0.5128236264286637,9.6,5,Média (5-6)
2.33214389523559,0.715,0.24,1.1314021114911006,0.0676586484738148,1.791759469228055,3.044522437723423,0.9966,3.12,0.4637340162321401,9.9,5,Média (5-6)
2.501435951739211,0.66,0.24,1.252762968495368,0.0815799869924228,2.833213344056216,3.9889840465642745,0.9993,3.06,0.5423242908253617,11.0,6,Média (5-6)
2.1400661634962708,0.55,0.24,1.0986122886681098,0.0751074724868054,2.3978952727983707,3.367295829986474,0.9983,3.45,0.5766133643039938,9.5,6,Média (5-6)
2.451005098112319,0.31,0.49,1.252762968495368,0.0648509723196163,1.9459101490553132,3.091042453358316,0.9987,3.26,0.6205764877251099,10.7,6,Média (5-6)
2.5952547069568657,0.35,0.49,1.2809338454620642,0.0760346862759976,3.332204510175204,4.248495242049359,0.9994,3.12,0.5596157879354227,10.4,6,Média (5-6)
2.0541237336955462,0.51,0.01,1.1314021114911006,0.0713899960866729,2.302585092994046,3.258096538021482,0.9958,3.33,0.4446858212614457,9.5,6,Média (5-6)
2.341805806147327,0.43,0.24,1.33500106673234,0.0880108773227133,2.70805020110221,3.828641396489095,0.998,3.19,0.5481214085096876,10.0,6,Média (5-6)
2.3513752571634776,0.46,0.24,1.308332819650179,0.0880108773227133,2.70805020110221,3.80666248977032,0.998,3.12,0.5538851132264376,10.0,6,Média (5-6)
1.791759469228055,1.04,0.24,0.9555114450274363,0.048790164169432,3.49650756146648,4.574710978503383,0.9934,3.74,0.4824261492442927,11.5,5,Média (5-6)
2.618666639967525,0.645,0.49,1.6052685081665183,0.0907543632684641,2.3978952727983707,3.1780538303479458,1.00315,2.92,0.5538851132264376,11.1,5,Média (5-6)
2.4765384001174837,0.53,0.49,1.6052685081665183,0.1115413747329074,2.3978952727983707,2.8903717578961645,1.0002,3.07,0.4446858212614457,11.7,6,Média (5-6)
2.618666639967525,0.645,0.49,1.6052685081665183,0.0907543632684641,2.3978952727983707,3.1780538303479458,1.00315,2.92,0.5538851132264376,11.1,5,Média (5-6)
2.618666639967525,0.47,0.49,1.6052685081665183,0.0815799869924228,1.9459101490553132,3.871201010907891,1.0021,3.3,0.5187937934151676,12.7,6,Média (5-6)
2.617395832834079,0.6,0.49,1.33500106673234,0.0723206615796261,1.791759469228055,2.995732273553991,0.9994,3.14,0.4510756193602167,11.4,5,Média (5-6)
2.302585092994046,0.54,0.49,1.3609765531356006,0.0898407039997894,3.737669618283368,4.709530201312334,0.9982,3.08,0.4762341789963716,9.2,5,Média (5-6)
2.151762203259462,0.29,0.49,1.308332819650179,0.0880108773227133,3.258096538021482,4.110873864173311,0.9971,3.31,0.4762341789963716,10.1,6,Média (5-6)
2.272125885509337,0.7,0.24,1.252762968495368,0.1148475799289168,1.791759469228055,2.772588722239781,0.9991,3.32,0.4700036292457355,9.0,6,Média (5-6)
2.379546134130174,0.5,0.49,1.2809338454620642,0.1148475799289168,1.791759469228055,3.044522437723423,0.999,3.31,0.5822156198526637,10.7,6,Média (5-6)
1.9740810260220096,0.36,0.24,1.1631508098056809,0.0907543632684641,2.995732273553991,3.7612001156935624,0.9946,3.57,0.4510756193602167,11.7,6,Média (5-6)
2.5257286443082556,0.35,0.49,1.4586150226995167,0.0676586484738148,2.3978952727983707,3.6375861597263857,1.0003,3.32,0.6471032420585385,11.0,6,Média (5-6)
2.388762789235098,0.5,0.24,1.1939224684724346,0.0980337402713654,1.9459101490553132,2.70805020110221,0.9978,3.34,0.418710334858185,10.0,4,Baixa (3-4)
2.2823823856765264,0.44,0.49,1.33500106673234,0.0797349680188535,2.9444389791664403,4.718498871295094,0.9982,3.3,0.4700036292457355,9.5,5,Média (5-6)
2.2823823856765264,0.47,0.49,1.3609765531356006,0.0815799869924228,2.8903717578961645,4.709530201312334,0.9982,3.29,0.4700036292457355,9.8,5,Média (5-6)
2.451005098112319,0.31,0.49,1.1631508098056809,0.0610950993598108,2.9444389791664403,3.713572066704308,0.9976,3.14,0.412109650826833,9.8,6,Média (5-6)
2.1162555148025524,0.73,0.24,1.0647107369924282,0.102556588325092,2.9444389791664403,4.634728988229636,0.9967,3.26,0.4637340162321401,9.3,5,Média (5-6)
1.791759469228055,0.42,0.24,1.0986122886681098,0.0582689081239757,2.995732273553991,3.9318256327243257,0.9917,3.72,0.5538851132264376,14.0,8,Alta (7-8)
2.302585092994046,0.45,0.49,1.2809338454620642,0.0806579030174544,3.091042453358316,4.330733340286331,0.9987,3.35,0.4510756193602167,9.7,5,Média (5-6)
2.028148247292285,0.39,0.49,0.9932517730102832,0.0676586484738148,3.1780538303479458,5.0106352940962555,0.9922,3.12,0.4054651081081644,11.5,6,Média (5-6)
2.5952547069568657,0.4,0.51,1.0986122886681098,0.0573250666192694,1.9459101490553132,3.218875824868201,0.9994,3.04,0.4700036292457355,9.3,6,Média (5-6)
2.1633230256605382,0.835,0.0,1.2809338454620642,0.0778865386570712,1.9459101490553132,2.70805020110221,0.9975,3.3,0.418710334858185,9.3,5,Média (5-6)
2.2823823856765264,0.48,0.41,1.4586150226995167,0.0880108773227133,3.295836866004329,3.970291913552122,0.9982,3.31,0.4252677354043441,10.5,6,Média (5-6)
2.4069451083182885,0.65,0.37,1.6052685081665183,0.1043600153242427,2.4849066497880004,4.189654742026425,1.0026,3.32,0.494696241836107,10.4,6,Média (5-6)
1.9878743481543455,0.36,0.19,1.4350845252893227,0.0723206615796261,2.772588722239781,3.688879454113936,0.9956,3.56,0.418710334858185,12.7,6,Média (5-6)
2.2823823856765264,0.24,0.54,1.252762968495368,0.0797349680188535,3.258096538021482,4.060443010546419,0.9983,3.39,0.4317824164255378,9.2,5,Média (5-6)
2.618666639967525,0.38,0.55,1.308332819650179,0.0778865386570712,1.791759469228055,2.833213344056216,1.0006,2.98,0.4317824164255378,9.4,5,Média (5-6)
2.5257286443082556,0.31,0.51,1.1631508098056809,0.0760346862759976,2.70805020110221,3.367295829986474,0.9982,3.03,0.6575200029167942,9.8,6,Média (5-6)
2.2192034840549946,0.56,0.23,1.4816045409242156,0.0751074724868054,2.70805020110221,4.653960350157523,0.9976,3.28,0.4824261492442927,9.4,5,Média (5-6)
2.0541237336955462,0.69,0.0,1.6052685081665183,0.1148475799289168,3.091042453358316,4.07753744390572,0.9997,3.46,0.5423242908253617,10.2,5,Média (5-6)
2.2823823856765264,0.6,0.29,1.1631508098056809,0.0934903430873388,1.791759469228055,2.772588722239781,0.9988,3.36,0.3987761199573678,9.1,5,Média (5-6)
2.272125885509337,0.54,0.26,1.252762968495368,0.0925791812930931,2.0794415416798357,3.4657359027997265,0.9976,3.27,0.4700036292457355,9.3,6,Média (5-6)
2.151762203259462,0.685,0.23,1.1939224684724346,0.1052605106574929,3.044522437723423,4.442651256490317,0.9964,3.21,0.4762341789963716,9.3,5,Média (5-6)
2.4336133554004498,0.28,0.54,1.308332819650179,0.0998453349697161,1.791759469228055,2.995732273553991,0.9988,3.25,0.4885800148186709,9.5,5,Média (5-6)
2.151762203259462,0.41,0.14,1.3862943611198906,0.0834216081390723,3.091042453358316,3.784189633918261,0.9964,3.32,0.4510756193602167,10.5,6,Média (5-6)
2.4069451083182885,0.935,0.22,1.4816045409242156,0.0998453349697161,2.4849066497880004,4.465908118654584,1.001,3.43,0.494696241836107,11.3,4,Baixa (3-4)
2.186051276738094,0.35,0.21,1.0647107369924282,0.0704584636485614,3.8501476017100584,4.634728988229636,0.9964,3.27,0.4574248470388754,9.5,5,Média (5-6)
2.272125885509337,0.84,0.0,0.8754687373538999,0.0629747991613884,3.218875824868201,3.5263605246161616,0.9954,3.27,0.4382549309311553,9.7,5,Média (5-6)
2.3608540011180215,0.88,0.28,1.2237754316221157,0.0825012215117436,3.4339872044851463,4.997212273764115,0.9979,3.24,0.4252677354043441,9.4,5,Média (5-6)
2.3513752571634776,0.885,0.27,1.1939224684724346,0.0806579030174544,3.4657359027997265,4.983606621708336,0.9978,3.24,0.4252677354043441,9.4,5,Média (5-6)
2.2925347571405443,0.29,0.35,1.0647107369924282,0.0648509723196163,3.258096538021482,4.060443010546419,0.997,3.18,0.669188231258693,10.3,6,Média (5-6)
2.388762789235098,0.54,0.45,1.1939224684724346,0.0685927914656117,2.833213344056216,3.713572066704308,0.9991,3.39,0.4824261492442927,9.4,5,Média (5-6)
2.2300144001592104,0.845,0.01,1.1631508098056809,0.0676586484738148,1.791759469228055,2.70805020110221,0.9967,3.32,0.4574248470388754,11.0,4,Baixa (3-4)
2.272125885509337,0.48,0.3,1.33500106673234,0.0639133257436528,2.3978952727983707,3.367295829986474,0.9964,3.33,0.5128236264286637,11.2,7,Alta (7-8)
2.0412203288596382,0.42,0.27,1.6052685081665183,0.0657877405380031,3.218875824868201,5.003946305945459,0.9948,3.16,0.4510756193602167,11.3,6,Média (5-6)
2.4595888418037104,0.43,0.39,1.1631508098056809,0.100749903100143,2.1972245773362196,3.49650756146648,0.9986,2.89,0.4054651081081644,9.6,5,Média (5-6)
2.618666639967525,0.36,0.65,1.6052685081665183,0.0916671885258238,3.1354942159291497,4.276666119016055,0.9976,2.98,0.6097655716208943,14.9,5,Média (5-6)
2.3702437414678603,0.55,0.17,1.3609765531356006,0.0834216081390723,3.044522437723423,3.9889840465642745,1.0004,3.14,0.4762341789963716,9.4,5,Média (5-6)
2.5649493574615367,0.5,0.59,0.8754687373538999,0.0704584636485614,3.1780538303479458,3.7612001156935624,0.998,2.92,0.5187937934151676,10.5,7,Alta (7-8)
